Step = 10

--------------------------------------------------
Step = 6150

Force time:           22831.522 sec
Mobility time:         2987.160 sec
Integration time:     22098.362 sec
Cross-slip time:          0.391 sec
Collision time:          70.730 sec
Topology time:           38.397 sec
Remesh time:              0.226 sec
Output time:            117.326 sec

Total time:           27010.686 sec

--------------------------------------------------
Step = 6160

Force time:           22867.288 sec
Mobility time:         2992.531 sec
Integration time:     22133.480 sec
Cross-slip time:          0.392 sec
Collision time:          70.843 sec
Topology time:           38.459 sec
Remesh time:              0.227 sec
Output time:            117.518 sec

Total time:           27053.665 sec

--------------------------------------------------
Step = 6170

Force time:           22905.804 sec
Mobility time:         2997.270 sec
Integration time:     22171.466 sec
Cross-slip time:          0.392 sec
Collision time:          70.958 sec
Topology time:           38.522 sec
Remesh time:              0.227 sec
Output time:            117.708 sec

Total time:           27098.763 sec

--------------------------------------------------
Step = 6180

Force time:           22944.505 sec
Mobility time:         3002.786 sec
Integration time:     22209.833 sec
Cross-slip time:          0.393 sec
Collision time:          71.072 sec
Topology time:           38.585 sec
Remesh time:              0.227 sec
Output time:            117.898 sec

Total time:           27144.830 sec

--------------------------------------------------
Step = 6190

Force time:           22978.513 sec
Mobility time:         3007.478 sec
Integration time:     22242.408 sec
Cross-slip time:          0.394 sec
Collision time:          71.187 sec
Topology time:           38.648 sec
Remesh time:              0.228 sec
Output time:            118.089 sec

Total time:           27185.444 sec

--------------------------------------------------
Step = 6200

Force time:           23017.002 sec
Mobility time:         3012.755 sec
Integration time:     22280.013 sec
Cross-slip time:          0.394 sec
Collision time:          71.302 sec
Topology time:           38.710 sec
Remesh time:              0.228 sec
Output time:            118.279 sec

Total time:           27231.308 sec

--------------------------------------------------
Step = 6210

Force time:           23056.361 sec
Mobility time:         3017.973 sec
Integration time:     22318.941 sec
Cross-slip time:          0.395 sec
Collision time:          71.417 sec
Topology time:           38.773 sec
Remesh time:              0.228 sec
Output time:            118.469 sec

Total time:           27277.864 sec

--------------------------------------------------
Step = 6220

Force time:           23088.457 sec
Mobility time:         3021.961 sec
Integration time:     22348.929 sec
Cross-slip time:          0.396 sec
Collision time:          71.531 sec
Topology time:           38.836 sec
Remesh time:              0.229 sec
Output time:            118.660 sec

Total time:           27315.792 sec

--------------------------------------------------
Step = 6230

Force time:           23129.955 sec
Mobility time:         3027.095 sec
Integration time:     22389.663 sec
Cross-slip time:          0.396 sec
Collision time:          71.645 sec
Topology time:           38.898 sec
Remesh time:              0.229 sec
Output time:            118.850 sec

Total time:           27364.560 sec

--------------------------------------------------
Step = 6240

Force time:           23169.083 sec
Mobility time:         3032.838 sec
Integration time:     22427.390 sec
Cross-slip time:          0.397 sec
Collision time:          71.761 sec
Topology time:           38.961 sec
Remesh time:              0.229 sec
Output time:            119.040 sec

Total time:           27411.435 sec

--------------------------------------------------
Step = 6250

Force time:           23204.183 sec
Mobility time:         3037.069 sec
Integration time:     22460.491 sec
Cross-slip time:          0.398 sec
Collision time:          71.877 sec
Topology time:           39.023 sec
Remesh time:              0.230 sec
Output time:            119.231 sec

Total time:           27452.670 sec

--------------------------------------------------
Step = 6260

Force time:           23241.494 sec
Mobility time:         3041.926 sec
Integration time:     22497.329 sec
Cross-slip time:          0.398 sec
Collision time:          71.992 sec
Topology time:           39.086 sec
Remesh time:              0.230 sec
Output time:            119.422 sec

Total time:           27496.651 sec

--------------------------------------------------
Step = 6270

Force time:           23277.876 sec
Mobility time:         3046.246 sec
Integration time:     22532.369 sec
Cross-slip time:          0.399 sec
Collision time:          72.107 sec
Topology time:           39.150 sec
Remesh time:              0.231 sec
Output time:            119.613 sec

Total time:           27539.295 sec

--------------------------------------------------
Step = 6280

Force time:           23316.027 sec
Mobility time:         3050.731 sec
Integration time:     22569.179 sec
Cross-slip time:          0.399 sec
Collision time:          72.222 sec
Topology time:           39.213 sec
Remesh time:              0.231 sec
Output time:            119.804 sec

Total time:           27583.744 sec

--------------------------------------------------
Step = 6290

Force time:           23350.792 sec
Mobility time:         3056.354 sec
Integration time:     22603.509 sec
Cross-slip time:          0.400 sec
Collision time:          72.337 sec
Topology time:           39.276 sec
Remesh time:              0.231 sec
Output time:            119.994 sec

Total time:           27626.173 sec

--------------------------------------------------
Step = 6300

Force time:           23389.536 sec
Mobility time:         3061.299 sec
Integration time:     22640.797 sec
Cross-slip time:          0.401 sec
Collision time:          72.453 sec
Topology time:           39.339 sec
Remesh time:              0.232 sec
Output time:            120.185 sec

Total time:           27671.777 sec

--------------------------------------------------
Step = 6310

Force time:           23425.509 sec
Mobility time:         3066.281 sec
Integration time:     22675.151 sec
Cross-slip time:          0.401 sec
Collision time:          72.568 sec
Topology time:           39.402 sec
Remesh time:              0.232 sec
Output time:            120.376 sec

Total time:           27714.619 sec

--------------------------------------------------
Step = 6320

Force time:           23463.294 sec
Mobility time:         3071.730 sec
Integration time:     22711.765 sec
Cross-slip time:          0.402 sec
Collision time:          72.683 sec
Topology time:           39.465 sec
Remesh time:              0.232 sec
Output time:            120.567 sec

Total time:           27759.754 sec

--------------------------------------------------
Step = 6330

Force time:           23500.063 sec
Mobility time:         3077.067 sec
Integration time:     22747.728 sec
Cross-slip time:          0.403 sec
Collision time:          72.800 sec
Topology time:           39.527 sec
Remesh time:              0.233 sec
Output time:            120.758 sec

Total time:           27803.799 sec

--------------------------------------------------
Step = 6340

Force time:           23537.160 sec
Mobility time:         3081.985 sec
Integration time:     22784.432 sec
Cross-slip time:          0.403 sec
Collision time:          72.915 sec
Topology time:           39.590 sec
Remesh time:              0.233 sec
Output time:            120.950 sec

Total time:           27847.711 sec

--------------------------------------------------
Step = 6350

Force time:           23573.143 sec
Mobility time:         3086.475 sec
Integration time:     22819.045 sec
Cross-slip time:          0.404 sec
Collision time:          73.031 sec
Topology time:           39.653 sec
Remesh time:              0.233 sec
Output time:            121.141 sec

Total time:           27890.022 sec

--------------------------------------------------
Step = 6360

Force time:           23607.137 sec
Mobility time:         3090.990 sec
Integration time:     22852.375 sec
Cross-slip time:          0.404 sec
Collision time:          73.146 sec
Topology time:           39.715 sec
Remesh time:              0.234 sec
Output time:            121.331 sec

Total time:           27930.361 sec

--------------------------------------------------
Step = 6370

Force time:           23641.434 sec
Mobility time:         3094.543 sec
Integration time:     22885.436 sec
Cross-slip time:          0.405 sec
Collision time:          73.261 sec
Topology time:           39.778 sec
Remesh time:              0.234 sec
Output time:            121.523 sec

Total time:           27970.048 sec

--------------------------------------------------
Step = 6380

Force time:           23682.221 sec
Mobility time:         3100.519 sec
Integration time:     22925.348 sec
Cross-slip time:          0.406 sec
Collision time:          73.376 sec
Topology time:           39.841 sec
Remesh time:              0.235 sec
Output time:            121.713 sec

Total time:           28018.697 sec

--------------------------------------------------
Step = 6390

Force time:           23719.242 sec
Mobility time:         3105.546 sec
Integration time:     22960.519 sec
Cross-slip time:          0.406 sec
Collision time:          73.491 sec
Topology time:           39.904 sec
Remesh time:              0.235 sec
Output time:            121.904 sec

Total time:           28062.586 sec

--------------------------------------------------
Step = 6400

Force time:           23753.788 sec
Mobility time:         3110.343 sec
Integration time:     22994.001 sec
Cross-slip time:          0.407 sec
Collision time:          73.606 sec
Topology time:           39.967 sec
Remesh time:              0.235 sec
Output time:            122.095 sec

Total time:           28103.766 sec

--------------------------------------------------
Step = 6410

Force time:           23793.690 sec
Mobility time:         3114.901 sec
Integration time:     23031.738 sec
Cross-slip time:          0.408 sec
Collision time:          73.721 sec
Topology time:           40.030 sec
Remesh time:              0.236 sec
Output time:            122.286 sec

Total time:           28150.267 sec

--------------------------------------------------
Step = 6420

Force time:           23830.224 sec
Mobility time:         3119.959 sec
Integration time:     23066.647 sec
Cross-slip time:          0.408 sec
Collision time:          73.837 sec
Topology time:           40.093 sec
Remesh time:              0.236 sec
Output time:            122.477 sec

Total time:           28193.721 sec

--------------------------------------------------
Step = 6430

Force time:           23866.102 sec
Mobility time:         3124.590 sec
Integration time:     23100.446 sec
Cross-slip time:          0.409 sec
Collision time:          73.952 sec
Topology time:           40.156 sec
Remesh time:              0.236 sec
Output time:            122.669 sec

Total time:           28236.134 sec

--------------------------------------------------
Step = 6440

Force time:           23902.473 sec
Mobility time:         3129.658 sec
Integration time:     23137.155 sec
Cross-slip time:          0.410 sec
Collision time:          74.068 sec
Topology time:           40.218 sec
Remesh time:              0.237 sec
Output time:            122.859 sec

Total time:           28279.396 sec

--------------------------------------------------
Step = 6450

Force time:           23936.484 sec
Mobility time:         3133.821 sec
Integration time:     23169.719 sec
Cross-slip time:          0.410 sec
Collision time:          74.182 sec
Topology time:           40.281 sec
Remesh time:              0.237 sec
Output time:            123.049 sec

Total time:           28319.551 sec

--------------------------------------------------
Step = 6460

Force time:           23974.801 sec
Mobility time:         3138.383 sec
Integration time:     23206.303 sec
Cross-slip time:          0.411 sec
Collision time:          74.297 sec
Topology time:           40.344 sec
Remesh time:              0.237 sec
Output time:            123.240 sec

Total time:           28364.333 sec

--------------------------------------------------
Step = 6470

Force time:           24011.922 sec
Mobility time:         3142.880 sec
Integration time:     23242.114 sec
Cross-slip time:          0.411 sec
Collision time:          74.412 sec
Topology time:           40.407 sec
Remesh time:              0.238 sec
Output time:            123.430 sec

Total time:           28407.794 sec

--------------------------------------------------
Step = 6480

Force time:           24051.275 sec
Mobility time:         3148.567 sec
Integration time:     23280.331 sec
Cross-slip time:          0.412 sec
Collision time:          74.527 sec
Topology time:           40.471 sec
Remesh time:              0.238 sec
Output time:            123.620 sec

Total time:           28454.758 sec

--------------------------------------------------
Step = 6490

Force time:           24085.480 sec
Mobility time:         3153.209 sec
Integration time:     23314.030 sec
Cross-slip time:          0.413 sec
Collision time:          74.641 sec
Topology time:           40.534 sec
Remesh time:              0.239 sec
Output time:            123.811 sec

Total time:           28495.431 sec

--------------------------------------------------
Step = 6500

Force time:           24118.944 sec
Mobility time:         3157.130 sec
Integration time:     23345.379 sec
Cross-slip time:          0.413 sec
Collision time:          74.756 sec
Topology time:           40.597 sec
Remesh time:              0.239 sec
Output time:            124.001 sec

Total time:           28534.679 sec

--------------------------------------------------
Step = 6510

Force time:           24158.445 sec
Mobility time:         3162.824 sec
Integration time:     23384.610 sec
Cross-slip time:          0.414 sec
Collision time:          74.871 sec
Topology time:           40.660 sec
Remesh time:              0.239 sec
Output time:            124.192 sec

Total time:           28581.723 sec

--------------------------------------------------
Step = 6520

Force time:           24194.217 sec
Mobility time:         3167.723 sec
Integration time:     23420.006 sec
Cross-slip time:          0.415 sec
Collision time:          74.986 sec
Topology time:           40.723 sec
Remesh time:              0.240 sec
Output time:            124.382 sec

Total time:           28624.259 sec

--------------------------------------------------
Step = 6530

Force time:           24229.866 sec
Mobility time:         3172.112 sec
Integration time:     23454.206 sec
Cross-slip time:          0.415 sec
Collision time:          75.101 sec
Topology time:           40.785 sec
Remesh time:              0.240 sec
Output time:            124.573 sec

Total time:           28666.124 sec

--------------------------------------------------
Step = 6540

Force time:           24266.292 sec
Mobility time:         3177.132 sec
Integration time:     23489.945 sec
Cross-slip time:          0.416 sec
Collision time:          75.216 sec
Topology time:           40.848 sec
Remesh time:              0.240 sec
Output time:            124.764 sec

Total time:           28709.446 sec

--------------------------------------------------
Step = 6550

Force time:           24301.314 sec
Mobility time:         3181.821 sec
Integration time:     23524.025 sec
Cross-slip time:          0.416 sec
Collision time:          75.331 sec
Topology time:           40.910 sec
Remesh time:              0.241 sec
Output time:            124.954 sec

Total time:           28751.292 sec

--------------------------------------------------
Step = 6560

Force time:           24338.230 sec
Mobility time:         3186.788 sec
Integration time:     23559.914 sec
Cross-slip time:          0.417 sec
Collision time:          75.446 sec
Topology time:           40.972 sec
Remesh time:              0.241 sec
Output time:            125.145 sec

Total time:           28795.062 sec

--------------------------------------------------
Step = 6570

Force time:           24379.538 sec
Mobility time:         3192.717 sec
Integration time:     23601.077 sec
Cross-slip time:          0.418 sec
Collision time:          75.561 sec
Topology time:           41.036 sec
Remesh time:              0.241 sec
Output time:            125.337 sec

Total time:           28844.284 sec

--------------------------------------------------
Step = 6580

Force time:           24412.777 sec
Mobility time:         3197.001 sec
Integration time:     23632.459 sec
Cross-slip time:          0.418 sec
Collision time:          75.676 sec
Topology time:           41.098 sec
Remesh time:              0.242 sec
Output time:            125.528 sec

Total time:           28883.611 sec

--------------------------------------------------
Step = 6590

Force time:           24451.288 sec
Mobility time:         3202.872 sec
Integration time:     23670.503 sec
Cross-slip time:          0.419 sec
Collision time:          75.793 sec
Topology time:           41.159 sec
Remesh time:              0.242 sec
Output time:            125.719 sec

Total time:           28929.852 sec

--------------------------------------------------
Step = 6600

Force time:           24485.576 sec
Mobility time:         3206.931 sec
Integration time:     23702.613 sec
Cross-slip time:          0.420 sec
Collision time:          75.908 sec
Topology time:           41.222 sec
Remesh time:              0.243 sec
Output time:            125.911 sec

Total time:           28970.093 sec

--------------------------------------------------
Step = 6610

Force time:           24524.636 sec
Mobility time:         3212.004 sec
Integration time:     23740.963 sec
Cross-slip time:          0.420 sec
Collision time:          76.023 sec
Topology time:           41.285 sec
Remesh time:              0.243 sec
Output time:            126.102 sec

Total time:           29016.163 sec

--------------------------------------------------
Step = 6620

Force time:           24562.036 sec
Mobility time:         3217.621 sec
Integration time:     23778.795 sec
Cross-slip time:          0.421 sec
Collision time:          76.138 sec
Topology time:           41.348 sec
Remesh time:              0.243 sec
Output time:            126.292 sec

Total time:           29061.162 sec

--------------------------------------------------
Step = 6630

Force time:           24601.354 sec
Mobility time:         3223.208 sec
Integration time:     23817.091 sec
Cross-slip time:          0.422 sec
Collision time:          76.254 sec
Topology time:           41.411 sec
Remesh time:              0.244 sec
Output time:            126.483 sec

Total time:           29108.143 sec

--------------------------------------------------
Step = 6640

Force time:           24638.566 sec
Mobility time:         3228.758 sec
Integration time:     23853.128 sec
Cross-slip time:          0.422 sec
Collision time:          76.368 sec
Topology time:           41.474 sec
Remesh time:              0.244 sec
Output time:            126.674 sec

Total time:           29152.911 sec

--------------------------------------------------
Step = 6650

Force time:           24676.773 sec
Mobility time:         3234.037 sec
Integration time:     23889.721 sec
Cross-slip time:          0.423 sec
Collision time:          76.483 sec
Topology time:           41.537 sec
Remesh time:              0.244 sec
Output time:            126.864 sec

Total time:           29198.422 sec

--------------------------------------------------
Step = 6660

Force time:           24714.993 sec
Mobility time:         3239.904 sec
Integration time:     23926.738 sec
Cross-slip time:          0.423 sec
Collision time:          76.599 sec
Topology time:           41.600 sec
Remesh time:              0.245 sec
Output time:            127.055 sec

Total time:           29244.367 sec

--------------------------------------------------
Step = 6670

Force time:           24747.775 sec
Mobility time:         3244.746 sec
Integration time:     23959.207 sec
Cross-slip time:          0.424 sec
Collision time:          76.714 sec
Topology time:           41.663 sec
Remesh time:              0.245 sec
Output time:            127.245 sec

Total time:           29284.007 sec

--------------------------------------------------
Step = 6680

Force time:           24787.153 sec
Mobility time:         3249.606 sec
Integration time:     23996.186 sec
Cross-slip time:          0.425 sec
Collision time:          76.829 sec
Topology time:           41.727 sec
Remesh time:              0.245 sec
Output time:            127.437 sec

Total time:           29330.043 sec

--------------------------------------------------
Step = 6690

Force time:           24823.418 sec
Mobility time:         3253.869 sec
Integration time:     24031.041 sec
Cross-slip time:          0.425 sec
Collision time:          76.943 sec
Topology time:           41.789 sec
Remesh time:              0.246 sec
Output time:            127.627 sec

Total time:           29372.382 sec

--------------------------------------------------
Step = 6700

Force time:           24859.270 sec
Mobility time:         3258.880 sec
Integration time:     24065.770 sec
Cross-slip time:          0.426 sec
Collision time:          77.058 sec
Topology time:           41.852 sec
Remesh time:              0.246 sec
Output time:            127.817 sec

Total time:           29415.074 sec

--------------------------------------------------
Step = 6710

Force time:           24894.106 sec
Mobility time:         3262.677 sec
Integration time:     24098.265 sec
Cross-slip time:          0.427 sec
Collision time:          77.172 sec
Topology time:           41.915 sec
Remesh time:              0.247 sec
Output time:            128.009 sec

Total time:           29455.693 sec

--------------------------------------------------
Step = 6720

Force time:           24937.327 sec
Mobility time:         3269.024 sec
Integration time:     24142.373 sec
Cross-slip time:          0.427 sec
Collision time:          77.288 sec
Topology time:           41.978 sec
Remesh time:              0.247 sec
Output time:            128.199 sec

Total time:           29507.307 sec

--------------------------------------------------
Step = 6730

Force time:           24972.051 sec
Mobility time:         3273.510 sec
Integration time:     24174.896 sec
Cross-slip time:          0.428 sec
Collision time:          77.403 sec
Topology time:           42.040 sec
Remesh time:              0.247 sec
Output time:            128.390 sec

Total time:           29548.331 sec

--------------------------------------------------
Step = 6740

Force time:           25004.924 sec
Mobility time:         3277.325 sec
Integration time:     24205.621 sec
Cross-slip time:          0.429 sec
Collision time:          77.518 sec
Topology time:           42.103 sec
Remesh time:              0.248 sec
Output time:            128.580 sec

Total time:           29586.862 sec

--------------------------------------------------
Step = 6750

Force time:           25042.660 sec
Mobility time:         3282.648 sec
Integration time:     24242.185 sec
Cross-slip time:          0.429 sec
Collision time:          77.633 sec
Topology time:           42.166 sec
Remesh time:              0.248 sec
Output time:            128.770 sec

Total time:           29631.716 sec

--------------------------------------------------
Step = 6760

Force time:           25079.610 sec
Mobility time:         3287.384 sec
Integration time:     24278.393 sec
Cross-slip time:          0.430 sec
Collision time:          77.748 sec
Topology time:           42.230 sec
Remesh time:              0.248 sec
Output time:            128.961 sec

Total time:           29675.256 sec

--------------------------------------------------
Step = 6770

Force time:           25117.231 sec
Mobility time:         3292.725 sec
Integration time:     24315.508 sec
Cross-slip time:          0.430 sec
Collision time:          77.863 sec
Topology time:           42.293 sec
Remesh time:              0.249 sec
Output time:            129.152 sec

Total time:           29720.030 sec

--------------------------------------------------
Step = 6780

Force time:           25153.938 sec
Mobility time:         3298.382 sec
Integration time:     24351.193 sec
Cross-slip time:          0.431 sec
Collision time:          77.978 sec
Topology time:           42.355 sec
Remesh time:              0.249 sec
Output time:            129.343 sec

Total time:           29764.414 sec

--------------------------------------------------
Step = 6790

Force time:           25190.572 sec
Mobility time:         3303.406 sec
Integration time:     24386.970 sec
Cross-slip time:          0.432 sec
Collision time:          78.092 sec
Topology time:           42.418 sec
Remesh time:              0.249 sec
Output time:            129.534 sec

Total time:           29807.905 sec

--------------------------------------------------
Step = 6800

Force time:           25227.200 sec
Mobility time:         3307.967 sec
Integration time:     24422.257 sec
Cross-slip time:          0.432 sec
Collision time:          78.208 sec
Topology time:           42.482 sec
Remesh time:              0.250 sec
Output time:            129.724 sec

Total time:           29850.977 sec

--------------------------------------------------
Step = 6810

Force time:           25264.008 sec
Mobility time:         3313.068 sec
Integration time:     24458.213 sec
Cross-slip time:          0.433 sec
Collision time:          78.323 sec
Topology time:           42.545 sec
Remesh time:              0.250 sec
Output time:            129.915 sec

Total time:           29894.701 sec

--------------------------------------------------
Step = 6820

Force time:           25299.644 sec
Mobility time:         3317.402 sec
Integration time:     24491.823 sec
Cross-slip time:          0.434 sec
Collision time:          78.438 sec
Topology time:           42.608 sec
Remesh time:              0.251 sec
Output time:            130.105 sec

Total time:           29936.540 sec

--------------------------------------------------
Step = 6830

Force time:           25336.019 sec
Mobility time:         3321.676 sec
Integration time:     24526.072 sec
Cross-slip time:          0.434 sec
Collision time:          78.553 sec
Topology time:           42.671 sec
Remesh time:              0.251 sec
Output time:            130.295 sec

Total time:           29979.156 sec

--------------------------------------------------
Step = 6840

Force time:           25373.482 sec
Mobility time:         3325.799 sec
Integration time:     24562.064 sec
Cross-slip time:          0.435 sec
Collision time:          78.668 sec
Topology time:           42.736 sec
Remesh time:              0.251 sec
Output time:            130.486 sec

Total time:           30022.739 sec

--------------------------------------------------
Step = 6850

Force time:           25409.136 sec
Mobility time:         3331.351 sec
Integration time:     24596.965 sec
Cross-slip time:          0.436 sec
Collision time:          78.782 sec
Topology time:           42.798 sec
Remesh time:              0.252 sec
Output time:            130.677 sec

Total time:           30065.785 sec

--------------------------------------------------
Step = 6860

Force time:           25444.748 sec
Mobility time:         3336.329 sec
Integration time:     24630.540 sec
Cross-slip time:          0.436 sec
Collision time:          78.899 sec
Topology time:           42.862 sec
Remesh time:              0.252 sec
Output time:            130.868 sec

Total time:           30108.187 sec

--------------------------------------------------
Step = 6870

Force time:           25481.492 sec
Mobility time:         3341.004 sec
Integration time:     24666.884 sec
Cross-slip time:          0.437 sec
Collision time:          79.013 sec
Topology time:           42.925 sec
Remesh time:              0.252 sec
Output time:            131.058 sec

Total time:           30151.515 sec

--------------------------------------------------
Step = 6880

Force time:           25517.524 sec
Mobility time:         3345.594 sec
Integration time:     24701.688 sec
Cross-slip time:          0.437 sec
Collision time:          79.129 sec
Topology time:           42.989 sec
Remesh time:              0.253 sec
Output time:            131.248 sec

Total time:           30193.961 sec

--------------------------------------------------
Step = 6890

Force time:           25553.580 sec
Mobility time:         3350.415 sec
Integration time:     24737.101 sec
Cross-slip time:          0.438 sec
Collision time:          79.244 sec
Topology time:           43.052 sec
Remesh time:              0.253 sec
Output time:            131.440 sec

Total time:           30236.673 sec

--------------------------------------------------
Step = 6900

Force time:           25590.191 sec
Mobility time:         3355.065 sec
Integration time:     24772.468 sec
Cross-slip time:          0.439 sec
Collision time:          79.359 sec
Topology time:           43.115 sec
Remesh time:              0.254 sec
Output time:            131.630 sec

Total time:           30279.819 sec

--------------------------------------------------
Step = 6910

Force time:           25625.143 sec
Mobility time:         3360.233 sec
Integration time:     24807.153 sec
Cross-slip time:          0.439 sec
Collision time:          79.475 sec
Topology time:           43.178 sec
Remesh time:              0.254 sec
Output time:            131.821 sec

Total time:           30322.312 sec

--------------------------------------------------
Step = 6920

Force time:           25666.766 sec
Mobility time:         3365.808 sec
Integration time:     24847.934 sec
Cross-slip time:          0.440 sec
Collision time:          79.590 sec
Topology time:           43.241 sec
Remesh time:              0.254 sec
Output time:            132.012 sec

Total time:           30371.517 sec

--------------------------------------------------
Step = 6930

Force time:           25701.250 sec
Mobility time:         3370.127 sec
Integration time:     24880.502 sec
Cross-slip time:          0.441 sec
Collision time:          79.706 sec
Topology time:           43.304 sec
Remesh time:              0.255 sec
Output time:            132.202 sec

Total time:           30412.240 sec

--------------------------------------------------
Step = 6940

Force time:           25740.111 sec
Mobility time:         3374.722 sec
Integration time:     24917.966 sec
Cross-slip time:          0.441 sec
Collision time:          79.821 sec
Topology time:           43.367 sec
Remesh time:              0.255 sec
Output time:            132.393 sec

Total time:           30457.579 sec

--------------------------------------------------
Step = 6950

Force time:           25773.634 sec
Mobility time:         3378.072 sec
Integration time:     24949.047 sec
Cross-slip time:          0.442 sec
Collision time:          79.936 sec
Topology time:           43.430 sec
Remesh time:              0.255 sec
Output time:            132.583 sec

Total time:           30496.245 sec

--------------------------------------------------
Step = 6960

Force time:           25811.827 sec
Mobility time:         3383.838 sec
Integration time:     24986.535 sec
Cross-slip time:          0.443 sec
Collision time:          80.051 sec
Topology time:           43.493 sec
Remesh time:              0.256 sec
Output time:            132.773 sec

Total time:           30542.042 sec

--------------------------------------------------
Step = 6970

Force time:           25850.287 sec
Mobility time:         3389.784 sec
Integration time:     25024.626 sec
Cross-slip time:          0.443 sec
Collision time:          80.165 sec
Topology time:           43.556 sec
Remesh time:              0.256 sec
Output time:            132.964 sec

Total time:           30588.316 sec

--------------------------------------------------
Step = 6980

Force time:           25886.672 sec
Mobility time:         3395.314 sec
Integration time:     25061.331 sec
Cross-slip time:          0.444 sec
Collision time:          80.280 sec
Topology time:           43.619 sec
Remesh time:              0.256 sec
Output time:            133.156 sec

Total time:           30632.109 sec

--------------------------------------------------
Step = 6990

Force time:           25922.050 sec
Mobility time:         3399.829 sec
Integration time:     25095.720 sec
Cross-slip time:          0.444 sec
Collision time:          80.395 sec
Topology time:           43.682 sec
Remesh time:              0.257 sec
Output time:            133.346 sec

Total time:           30673.814 sec

--------------------------------------------------
Step = 7000

Force time:           25960.705 sec
Mobility time:         3404.494 sec
Integration time:     25132.551 sec
Cross-slip time:          0.445 sec
Collision time:          80.511 sec
Topology time:           43.745 sec
Remesh time:              0.257 sec
Output time:            133.538 sec

Total time:           30719.089 sec

--------------------------------------------------
Step = 7010

Force time:           25994.293 sec
Mobility time:         3409.114 sec
Integration time:     25163.876 sec
Cross-slip time:          0.446 sec
Collision time:          80.626 sec
Topology time:           43.809 sec
Remesh time:              0.258 sec
Output time:            133.728 sec

Total time:           30759.133 sec

--------------------------------------------------
Step = 7020

Force time:           26032.251 sec
Mobility time:         3414.891 sec
Integration time:     25200.887 sec
Cross-slip time:          0.446 sec
Collision time:          80.740 sec
Topology time:           43.873 sec
Remesh time:              0.258 sec
Output time:            133.919 sec

Total time:           30804.678 sec

--------------------------------------------------
Step = 7030

Force time:           26068.116 sec
Mobility time:         3419.653 sec
Integration time:     25235.834 sec
Cross-slip time:          0.447 sec
Collision time:          80.855 sec
Topology time:           43.936 sec
Remesh time:              0.258 sec
Output time:            134.109 sec

Total time:           30847.167 sec

--------------------------------------------------
Step = 7040

Force time:           26102.321 sec
Mobility time:         3423.583 sec
Integration time:     25267.846 sec
Cross-slip time:          0.448 sec
Collision time:          80.970 sec
Topology time:           43.999 sec
Remesh time:              0.259 sec
Output time:            134.299 sec

Total time:           30887.164 sec

--------------------------------------------------
Step = 7050

Force time:           26142.146 sec
Mobility time:         3428.849 sec
Integration time:     25306.379 sec
Cross-slip time:          0.448 sec
Collision time:          81.085 sec
Topology time:           44.061 sec
Remesh time:              0.259 sec
Output time:            134.490 sec

Total time:           30934.240 sec

--------------------------------------------------
Step = 7060

Force time:           26178.333 sec
Mobility time:         3434.193 sec
Integration time:     25342.497 sec
Cross-slip time:          0.449 sec
Collision time:          81.200 sec
Topology time:           44.125 sec
Remesh time:              0.259 sec
Output time:            134.680 sec

Total time:           30977.765 sec

--------------------------------------------------
Step = 7070

Force time:           26212.158 sec
Mobility time:         3438.165 sec
Integration time:     25374.440 sec
Cross-slip time:          0.450 sec
Collision time:          81.314 sec
Topology time:           44.187 sec
Remesh time:              0.260 sec
Output time:            134.870 sec

Total time:           31017.409 sec

--------------------------------------------------
Step = 7080

Force time:           26246.366 sec
Mobility time:         3441.766 sec
Integration time:     25407.293 sec
Cross-slip time:          0.450 sec
Collision time:          81.429 sec
Topology time:           44.251 sec
Remesh time:              0.260 sec
Output time:            135.062 sec

Total time:           31057.009 sec

--------------------------------------------------
Step = 7090

Force time:           26282.431 sec
Mobility time:         3446.020 sec
Integration time:     25441.867 sec
Cross-slip time:          0.451 sec
Collision time:          81.544 sec
Topology time:           44.314 sec
Remesh time:              0.261 sec
Output time:            135.253 sec

Total time:           31099.227 sec

--------------------------------------------------
Step = 7100

Force time:           26322.486 sec
Mobility time:         3451.435 sec
Integration time:     25481.573 sec
Cross-slip time:          0.451 sec
Collision time:          81.659 sec
Topology time:           44.378 sec
Remesh time:              0.261 sec
Output time:            135.444 sec

Total time:           31146.612 sec

--------------------------------------------------
Step = 7110

Force time:           26355.990 sec
Mobility time:         3455.238 sec
Integration time:     25511.926 sec
Cross-slip time:          0.452 sec
Collision time:          81.774 sec
Topology time:           44.441 sec
Remesh time:              0.261 sec
Output time:            135.635 sec

Total time:           31185.855 sec

--------------------------------------------------
Step = 7120

Force time:           26394.804 sec
Mobility time:         3460.448 sec
Integration time:     25550.188 sec
Cross-slip time:          0.453 sec
Collision time:          81.889 sec
Topology time:           44.504 sec
Remesh time:              0.262 sec
